,au,bp,se.au,se.bp,v,c,pchi
1,0.876871552288773,0.425613027715603,0.00509833992378916,0.00163449181565482,-0.485967378483046,0.673521676266364,0.784201776477704
2,0.761579290427818,0.284360894684851,0.008187456711659,0.00148524459002197,-0.0707284514377252,0.6406634450986,0.283911459560475
3,0.860360997375133,0.607398574642197,0.00546532410380673,0.00162543698346479,-0.677243926568337,0.404698738484791,0.163336311625869
4,0.999963872324262,0.993060978020987,1.07139711430776e-05,0.000332713700858021,-3.21456954614519,0.754164886342778,0.899238466151462
5,0.861124669230299,0.640217680857097,0.00548108669180207,0.00159968471538017,-0.722213430405395,0.36317272513376,0.227743620177291
6,0.748588125869739,0.513370302068567,0.00775918543592906,0.00165294004939295,-0.351787027927958,0.318266374288177,0.459666989850025
7,0.954949464881505,0.544840658006996,0.00236155657510355,0.001662975999118,-0.903750692280906,0.791114113609105,0.886844565113582
8,0.735123406144006,0.293416981364031,0.00857224937693432,0.00149965911620689,-0.0424765472568091,0.585906274342698,0.480242194288377
9,0.879321779741821,0.643438514409002,0.00497841204542223,0.00159779368120229,-0.769634099925663,0.401969005987725,0.0249566125651445
10,0.876164845504586,0.332682639926231,0.00533446399995729,0.00155307955121988,-0.361754472104618,0.794272049376603,0.861239056600839
11,0.60508860161372,0.533199370274061,0.00934435018966747,0.00164804923610542,-0.174927747245544,0.0916129811291371,0.385653286995645
12,0.981819962267204,0.805092461816958,0.00121583762535347,0.00136584764729117,-1.47641522479454,0.616462451953958,0.173291439584361
13,0.897234365457,0.307632853085587,0.00477224047443678,0.00152057463050389,-0.381688947661592,0.884260255455148,0.0144447309190702
14,0.921260661355882,0.152652159942193,0.00482076707963345,0.00118149051811447,-0.194238813827612,1.21936358254241,0.989955608901409
15,0.6739291345449,0.49273565347994,0.00876420295451782,0.00165130365199963,-0.216289418673056,0.234499441429114,0.131763509545452
16,0.933664400989244,0.42433646895143,0.00326774253971,0.00163722673132397,-0.656419637563903,0.847231572319199,0.87277759223443
17,0.989014814160733,0.599101385395025,0.000733760519533667,0.00165561421077076,-1.270950772519,1.01992893951425,0.0838986854464741
18,0.750536533372382,0.0774785795300861,0.0121049023068389,0.000879740477507571,0.373029464511338,1.04920857575582,0.00413894773405231
19,0.833678536100367,0.347997497522065,0.00641119547391879,0.00157007133757011,-0.289035827510226,0.679768298069099,0.698973231558929
20,0.984420914586807,0.810162204259777,0.00106734343391539,0.00135273898033995,-1.51677050144185,0.638276315439892,8.04350174017001e-05
21,0.837918302859963,0.435108474990989,0.00609199330026054,0.00163814925949469,-0.411277686581507,0.574660606668391,0.314940409923475
22,0.793665252246587,0.0192092604225423,0.0184693601658513,0.000454263857704279,0.625578190645197,1.444783133115,0.194628337863401
23,0.887067083497487,0.017180972982231,0.0136799508944072,0.000432236258885838,0.452360684972237,1.66343784767495,0.142908109327761
24,0.915251395289486,0.169042613632716,0.00492243775755541,0.00123119139403851,-0.207932860041064,1.16588830276237,0.569437282028881
25,0.910559707319815,0.00845110541109069,0.0161775663263513,0.000309795226791328,0.522309176318666,1.86651887784609,0.112507189235988
26,0.802517589649932,0.509718138512483,0.00678718943114427,0.00165428461551315,-0.437505171927444,0.413143001482788,0.165095286798243
27,0.890891658155648,0.00712287307068566,0.019417522136708,0.000283194963880145,0.609861174573072,1.84114512168368,0.547196957143728
28,0.918547473515264,0.326006834844474,0.00399182831558115,0.00154616949190653,-0.472200472875643,0.923167006041918,0.220619519732066
29,0.590728294348569,0.346482145016177,0.00975515010952574,0.00157013067618152,0.0827083434416226,0.312127161716304,0.736594768689883
30,0.741330113670727,0.00473820537227181,0.036744454588363,0.000230890281509306,0.973459858280237,1.62091136062481,0.0624341453794394
31,0.802712361567294,0.0123825295152697,0.0212524119346202,0.000367577484177322,0.696849227023916,1.54819865238343,0.0464154455412511
32,0.840930209547282,0.532039249499934,0.00593137068334456,0.00165399834661571,-0.539342655883256,0.458945641000961,0.361105138505944
33,0.843872436165905,0.274130590868358,0.00647088959695394,0.00146783171336009,-0.205066830838539,0.805434571999798,0.670456177595857
34,0.897070658919727,0.254931568243227,0.00499566725093623,0.00143389704635106,-0.302992229811457,0.962043047643385,0.0713404692422054
35,0.905122603208739,0.00148833670765276,0.0359785748431938,0.000138443595217206,0.829415886538056,2.14072072732806,0.0805429312456364
36,0.73110646098008,0.356053682451751,0.00832706679927681,0.0015786170849912,-0.123567742077329,0.492595057259945,0.166861649295475
37,0.786405749549993,0.353096469623098,0.00739867757158039,0.00157559059566706,-0.208518960663355,0.585492944100501,0.00513169705417459
38,0.883980894251691,0.00133825795652985,0.0472596672364811,0.000129163055953924,0.903755953086727,2.09888091266393,0.792759156771144
39,0.894205599317942,0.00492965430685295,0.021847215649428,0.000237213290109378,0.665758217155988,1.91496677874185,0.411458983861481
40,0.551308194964547,0.272078525025379,0.0103315287745762,0.00146937090897703,0.238785786287924,0.367752976907401,0.24936903240709
41,0.898385638302905,0.0201149726417045,0.0120017171690933,0.00046670401191304,0.389486797512498,1.66189330427629,0.207433689247724
42,0.899313377372778,0.148695777720097,0.00576737052596301,0.00116829597511839,-0.117802754542269,1.15984615997493,0.493504026497244
43,0.805876003696663,0.0327437147305725,0.0143222141881293,0.000587456093514151,0.489558531864812,1.35235752545025,4.76858985410036e-05
44,0.596112651895738,0.255230859721543,0.0102920597623057,0.00143845860013533,0.207410551884855,0.450708367812743,0.319311188203754
45,1,1,0,0,0,0,0
